id,message,original,genre
29705,"The low flow has resulted in reduced hydroelectric power generation and caused energy shortages in parts of Uganda, according to IRIN news.",,news
29706,"The flooding has also jeopardized North Korea's already-fragile agricultural capacity, reportedly inundating or washing away at least 11 percent of farmland and spoiling up to 25 percent of current rice and corn crops.",,news
29707,"YANGON, Jul 08, 2008 (Xinhua via COMTEX News Network) -- The Myanmar authorities are making arrangement to resettle 7,000 cyclone victims out of the remaining 10,000 temporarily accommodated in three relief camps in Laputta, one of the hardest-hit townships in the Ayayawaddy delta region, according to local the journal Newsweek Wednesday.",,news
29708,"CLAs are local staff based within UN peacekeeping military units in the field, working closely with both the community and the unit commander to ensure a free flow of information and a better understanding of community perspectives and protection needs.",,news
29712,The participation of many of these private sector companies at the ICN however is not limited to the exhibit hall.,,news
29713,(d) The resourcing situation remains unchanged.,,news
29714,"We look forward for further cooperation with WFP and Bangladesh,"" said Zhang Xianyi, Ambassador of China to Bangladesh.",,news
29715,"- A total of 440,928 halal meals were delivered to civilian and military officials in Pakistan within 36 hours of the initial flooding via U.S. Air Force airlift, a contribution of about $3.7 million dollars.",,news
29716,Those who have chosen to remain on the outskirts of Makaki Camp are mostly men who previously supported the Taliban and who therefore fear reprisals in Camp Mile 46.,,news
29717,"10/22/2012 13:17 GMT OUAGADOUGOU, Oct 22, 2012 (AFP) - Tuareg rebels on Monday denied reports that massive numbers of jihadists had surged into northern Mali to discourage foreign military intervention against armed Islamists occupying the region.",,news
29718,"Some 7,000 people in Myanmar's Irrawaddy Division are constructing 20 ponds to hold drinking water, six kilometers of village roads and two wooden bridges destroyed by the tsunami.",,news
29719,"Reports from Mercy Relief's ground team indicate that a number of houses and schools were completely destroyed, river banks were significantly widened and many trees uprooted.",,news
29720,"Five law lords in London ruled that the miners, who claim to be suffering asbestos-related diseases, would be denied justice if they were prevented from suing their former employer, UK-based Cape Plc, in Britain instead of South Africa.",,news
29721,"The rains have also cause water and electricity shortages.Cabinet Division and Pakistan Red Crescent Society have provided 1100 tents and 8000 blankets beside other items including complete bedding 55, large durries 45, clothes bales 120, socks 1500 pairs, jersey 1300, medicines worth 150,000, kerosene stoves 300, ladies cotton shawls 20, kitchen items 100, hurricane lamps 100 and food items about 9 metric ton.",,news
29722,"Niger produced a 297,500 mt grain surplus during the growing season, FEWS said, but some 16 percent of the population still face moderate levels of food insecurity.",,news
29724,UNDAC team members report that goods are rapidly offloaded for onward movement.,,news
29725,"When Gujarat was rocked, not by an earthquake, but by communal riots in 2002, Amin had personal experience of the unique position of the Red Cross during the relief operation in Ahmedabad.",,news
29726,"Waterborne diseases are a leading cause of preventable deaths around the world, and are among the five major causes of death in children under the age of five.",,news
29727,"In Aceh, at least 76 people were killed and 163 remained missing after raging water, as high as rooftops in many areas, swept through eastern and northern villages in the province.",,news
29728,"Current response: communicable disease prevention and control, community mental health services, assistance in management and coordination of emergency and disaster response, Health as a Bridge for Peace.",,news
